ed_level_enc,is_employed,is_remote,is_student,years_code,years_code_pro,devtype_developer_full_stack,devtype_developer_back_end,devtype_developer_front_end,devtype_developer_mobile,devtype_data_scientist_or_machine_learning_specialist,devtype_devops_specialist,devtype_engineering_manager,devtype_data_engineer,devtype_developer_desktop_or_enterprise_applications,devtype_security_professional,above_median_salary,ConvertedCompYearly,age_group,age_exp_pro,age_exp_total,exp_pro_bracket,exp_total_bracket
4.0,1,0,0,20.0,10.0,0,1,0,0,0,0,0,0,0,0,1,69814.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,10.0,10.0,1,0,0,0,0,0,0,0,0,0,0,60147.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,14.0,7.0,0,0,0,0,0,0,0,0,0,0,1,82000.0,young,young_mid,young_mid,mid,mid
1.0,1,1,0,8.0,4.0,0,1,0,0,0,0,0,0,0,0,0,47778.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,6.0,2.0,0,1,0,0,0,0,0,0,0,0,1,90000.0,young,young_junior,young_mid,junior,mid
3.0,1,0,1,10.0,5.0,0,1,0,0,0,0,0,0,0,0,1,85000.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,47474.0,young,young_junior,young_junior,junior,junior
2.0,1,0,0,6.0,3.0,1,0,0,0,0,0,0,0,0,0,1,85000.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,20.0,17.0,1,0,0,0,0,0,0,0,0,0,1,85925.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,6.0,6.0,0,0,1,0,0,0,0,0,0,0,0,27525.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,8.0,6.0,0,1,0,0,0,0,0,0,0,0,1,120000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,20.0,8.0,1,0,0,0,0,0,0,0,0,0,0,49493.0,experienced,experienced_mid,experienced_senior,mid,senior
3.0,1,0,0,14.0,4.0,1,0,0,0,0,0,0,0,0,0,0,44037.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,50.0,41.0,0,0,0,0,0,0,0,0,0,0,1,92993.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,1,104000.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,1,130000.0,young,young_junior,young_mid,junior,mid
2.0,1,0,0,30.0,18.0,1,0,0,0,0,0,0,0,0,0,0,42962.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,40.0,32.0,1,0,0,0,0,0,0,0,0,0,1,149500.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,10.0,7.0,1,0,0,0,0,0,0,0,0,0,1,148000.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,0,0,12.0,7.0,0,0,0,1,0,0,0,0,0,0,1,79481.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,12.0,8.0,0,0,0,0,0,0,0,1,0,0,0,54305.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,15.0,5.0,1,0,0,0,0,0,0,0,0,0,1,88000.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,12.0,2.0,0,1,0,0,0,0,0,0,0,0,1,183000.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,20.0,15.0,0,1,0,0,0,0,0,0,0,0,1,71962.0,experienced,experienced_senior,experienced_senior,senior,senior
1.0,1,0,0,10.0,5.0,1,0,0,0,0,0,0,0,0,0,0,32995.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,17.0,13.0,1,0,0,0,0,0,0,0,0,0,1,150000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,15.0,12.0,0,1,0,0,0,0,0,0,0,0,1,225000.0,young,young_mid,young_senior,mid,senior
5.0,1,1,0,14.0,8.0,0,0,0,0,0,0,0,1,0,0,1,80555.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,1,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,474.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,26.0,16.0,0,0,0,0,0,1,0,0,0,0,1,194400.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,35041.0,experienced,experienced_junior,experienced_mid,junior,mid
3.0,1,0,0,6.0,5.0,1,0,0,0,0,0,0,0,0,0,0,12256.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,25.0,20.0,1,0,0,0,0,0,0,0,0,0,1,80000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,1,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,20354.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,21.0,15.0,1,0,0,0,0,0,0,0,0,0,1,72693.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,13.0,6.0,0,0,0,0,0,0,1,0,0,0,0,26611.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,25.0,25.0,0,0,0,0,0,1,0,0,0,0,1,72492.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,18.0,15.0,0,0,1,0,0,0,0,0,0,0,1,103000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,15.0,12.0,0,1,0,0,0,0,0,0,0,0,0,42962.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,0,61146.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,5.0,3.0,1,0,0,0,0,0,0,0,0,0,1,100000.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,8.0,8.0,1,0,0,0,0,0,0,0,0,0,0,4937.0,young,young_mid,young_mid,mid,mid
4.0,1,1,1,14.0,1.0,0,0,0,0,0,0,0,0,1,0,0,13293.0,young,young_junior,young_mid,junior,mid
1.0,1,1,0,35.0,24.0,0,0,0,0,0,0,0,0,0,1,1,192000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,19.0,14.0,0,0,0,0,0,1,0,0,0,0,1,96000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,22.0,15.0,0,0,0,0,0,0,0,0,0,0,0,57999.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,10.0,3.0,1,0,0,0,0,0,0,0,0,0,0,61759.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,35.0,32.0,0,0,1,0,0,0,0,0,0,0,0,49415.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,12.0,4.0,0,0,0,0,0,0,1,0,0,0,1,83744.0,young,young_junior,young_mid,junior,mid
2.0,1,0,0,30.0,24.0,0,0,0,0,0,0,0,0,1,0,0,25777.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,7.0,6.0,1,0,0,0,0,0,0,0,0,0,1,69000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,45.0,40.0,0,0,0,0,0,0,0,0,0,0,1,69814.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,18.0,13.0,0,0,1,0,0,0,0,0,0,0,1,150000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,44.0,37.0,0,1,0,0,0,0,0,0,0,0,1,94501.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,19.0,12.0,1,0,0,0,0,0,0,0,0,0,1,89147.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,12.0,10.0,1,0,0,0,0,0,0,0,0,0,0,58598.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,41.0,35.0,0,0,0,0,0,0,0,0,0,0,1,142500.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,5.0,7.0,1,0,0,0,0,0,0,0,0,0,0,59073.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,10.0,5.0,1,0,0,0,0,0,0,0,0,0,0,41888.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,8.0,7.0,0,0,0,0,1,0,0,0,0,0,1,130000.0,young,young_mid,young_mid,mid,mid
0.0,1,0,0,13.0,8.0,1,0,0,0,0,0,0,0,0,0,0,33165.0,young,young_mid,young_mid,mid,mid
1.0,1,0,1,5.0,0.5,0,0,0,0,0,0,0,0,0,0,0,6981.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,20.0,15.0,0,0,1,0,0,0,0,0,0,0,1,102950.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,12.0,9.0,0,1,0,0,0,0,0,0,0,0,1,130000.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,16.0,10.0,1,0,0,0,0,0,0,0,0,0,1,110000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,50.0,28.0,1,0,0,0,0,0,0,0,0,0,1,120000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0,61146.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,40.0,35.0,1,0,0,0,0,0,0,0,0,0,0,57230.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,3.0,8.0,0,0,0,0,0,0,0,0,0,0,1,85000.0,young,young_mid,young_junior,mid,junior
2.0,1,1,0,43.0,27.0,1,0,0,0,0,0,0,0,0,0,1,120000.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,1,0,40.0,36.0,0,0,0,0,0,0,0,0,0,0,1,166000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,40.0,30.0,0,1,0,0,0,0,0,0,0,0,1,200000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,6.0,6.0,0,0,1,0,0,0,0,0,0,0,0,52122.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,20.0,12.0,0,1,0,0,0,0,0,0,0,0,1,70989.0,young,young_mid,young_senior,mid,senior
4.0,1,1,0,9.0,6.0,0,1,0,0,0,0,0,0,0,0,1,150000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,19.0,14.0,1,0,0,0,0,0,0,0,0,0,0,21348.0,experienced,experienced_mid,experienced_senior,mid,senior
6.0,1,0,0,25.0,20.0,0,0,0,0,0,0,0,0,0,0,1,84600.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,18.0,13.0,1,0,0,0,0,0,0,0,0,0,1,322219.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,10.0,5.0,1,0,0,0,0,0,0,0,0,0,1,126120.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,1,79962.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,8.0,4.0,0,1,0,0,0,0,0,0,0,0,0,6651.0,experienced,experienced_junior,experienced_mid,junior,mid
4.0,1,0,0,23.0,14.0,0,0,0,1,0,0,0,0,0,0,1,170000.0,experienced,experienced_mid,experienced_senior,mid,senior
2.0,1,0,0,40.0,38.0,0,0,0,0,0,0,0,0,1,0,0,38216.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,12.0,9.0,0,1,0,0,0,0,0,0,0,0,1,148470.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,0,0,3.0,2.0,0,1,0,0,0,0,0,0,0,0,0,222.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,30.0,22.0,1,0,0,0,0,0,0,0,0,0,1,153000.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,8.0,5.0,1,0,0,0,0,0,0,0,0,0,0,42962.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,38.0,38.0,1,0,0,0,0,0,0,0,0,0,1,105000.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,6.0,3.0,1,0,0,0,0,0,0,0,0,0,0,42962.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,20.0,10.0,1,0,0,0,0,0,0,0,0,0,1,80555.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,14.0,12.0,0,1,0,0,0,0,0,0,0,0,1,107406.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,61789.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,2991.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,10.0,2.0,0,1,0,0,0,0,0,0,0,0,1,87500.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,15.0,9.0,0,0,0,0,0,0,0,0,0,0,0,61222.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,7.0,3.0,1,0,0,0,0,0,0,0,0,0,1,68831.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,25.0,30.0,0,1,0,0,0,0,0,0,0,0,1,200000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,6.0,5.0,1,0,0,0,0,0,0,0,0,0,0,63694.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,30.0,25.0,0,1,0,0,0,0,0,0,0,0,1,180000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,7.0,3.0,0,0,0,0,1,0,0,0,0,0,0,50481.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,27.0,15.0,0,1,0,0,0,0,0,0,0,0,1,75184.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,8.0,6.0,0,0,0,1,0,0,0,0,0,0,1,66000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,13.0,10.0,0,1,0,0,0,0,0,0,0,0,1,134482.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,15.0,8.0,0,0,0,0,0,0,0,0,0,0,1,115999.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,16.0,12.0,1,0,0,0,0,0,0,0,0,0,1,91569.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,6.0,4.0,1,0,0,0,0,0,0,0,0,0,0,37000.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,16.0,11.0,0,0,0,0,0,0,0,0,0,0,0,50885.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,15.0,12.0,0,0,0,0,0,0,1,0,0,0,1,114351.0,experienced,experienced_mid,experienced_senior,mid,senior
2.0,1,1,0,10.0,8.0,0,0,0,0,0,0,0,0,1,0,1,85925.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,20.0,15.0,0,0,0,0,0,0,0,1,0,0,1,166480.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,0,0,16.0,15.0,0,0,0,0,0,0,0,0,0,0,1,101770.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,15.0,10.0,1,0,0,0,0,0,0,0,0,0,1,155000.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,15.0,1.0,0,0,0,0,0,0,0,0,0,0,1,75000.0,young,young_junior,young_senior,junior,senior
4.0,1,0,0,6.0,3.0,1,0,0,0,0,0,0,0,0,0,0,20514.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,30.0,30.0,1,0,0,0,0,0,0,0,0,0,1,217100.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,7.0,4.0,0,1,0,0,0,0,0,0,0,0,1,93153.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,20.0,10.0,1,0,0,0,0,0,0,0,0,0,0,64444.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,12.0,25.0,0,0,0,0,0,0,0,0,0,0,1,96666.0,experienced,experienced_senior,experienced_mid,senior,mid
4.0,1,1,0,25.0,15.0,0,0,0,0,0,0,0,0,0,0,1,254776.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,10.0,8.0,1,0,0,0,0,0,0,0,0,0,1,114000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,7.0,3.0,1,0,0,0,0,0,0,0,0,0,0,20816.0,young,young_junior,young_mid,junior,mid
1.0,1,1,0,5.0,1.0,0,1,0,0,0,0,0,0,0,0,0,25777.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,1,86500.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,10.0,7.0,1,0,0,0,0,0,0,0,0,0,1,160000.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,13.0,8.0,0,0,0,0,0,0,0,0,0,0,1,73036.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,45111.0,young,young_junior,young_mid,junior,mid
5.0,1,0,1,11.0,5.0,0,0,0,0,0,0,0,0,0,0,0,23000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,9.0,6.0,0,1,0,0,0,0,0,0,0,0,1,129602.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,16.0,12.0,1,0,0,0,0,0,0,0,0,0,1,120120.0,young,young_mid,young_senior,mid,senior
5.0,1,0,1,20.0,4.0,0,0,0,0,0,0,0,0,0,0,1,155000.0,young,young_junior,young_senior,junior,senior
4.0,1,0,0,24.0,14.0,0,1,0,0,0,0,0,0,0,0,1,109554.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,1,0,6.0,4.0,0,0,1,0,0,0,0,0,0,0,0,61222.0,young,young_junior,young_mid,junior,mid
2.0,1,0,0,20.0,17.0,0,0,0,0,0,0,0,0,0,0,0,60147.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,25.0,20.0,0,0,0,0,0,0,1,0,0,0,1,95384.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,5.0,3.0,0,0,1,0,0,0,0,0,0,0,0,4068.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,10.0,2.0,0,0,0,0,0,0,0,0,0,0,0,25996.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,9.0,6.0,1,0,0,0,0,0,0,0,0,0,1,136000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,8.0,8.0,1,0,0,0,0,0,0,0,0,0,0,28800.0,young,young_mid,young_mid,mid,mid
4.0,1,0,1,6.0,3.0,0,1,0,0,0,0,0,0,0,0,0,43736.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,9.0,6.0,0,1,0,0,0,0,0,0,0,0,0,49368.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,9.0,6.0,1,0,0,0,0,0,0,0,0,0,0,60147.0,young,young_mid,young_mid,mid,mid
6.0,1,1,0,12.0,5.0,1,0,0,0,0,0,0,0,0,0,1,160000.0,experienced,experienced_mid,experienced_mid,mid,mid
3.0,1,0,0,45.0,45.0,0,0,0,0,0,0,0,0,0,0,1,140000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,20.0,20.0,1,0,0,0,0,0,0,0,0,0,1,69814.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,6.0,5.0,0,1,0,0,0,0,0,0,0,0,0,35444.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,9.0,4.0,0,1,0,0,0,0,0,0,0,0,1,150000.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,13.0,9.0,0,1,0,0,0,0,0,0,0,0,1,159000.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,12.0,8.0,0,1,0,0,0,0,0,0,0,0,0,1481.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,15.0,9.0,0,0,1,0,0,0,0,0,0,0,1,222929.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,12.0,6.0,0,0,0,0,0,0,0,0,0,0,0,51865.0,experienced,experienced_mid,experienced_mid,mid,mid
1.0,1,0,1,9.0,4.0,1,0,0,0,0,0,0,0,0,0,0,6444.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,11.0,6.0,1,0,0,0,0,0,0,0,0,0,0,49493.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,12.0,6.0,0,0,0,0,0,0,0,0,0,0,1,75000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,18.0,6.0,1,0,0,0,0,0,0,0,0,0,0,36346.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,10.0,3.0,0,0,0,0,1,0,0,0,0,0,1,105000.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,25.0,21.0,0,1,0,0,0,0,0,0,0,0,1,127388.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,5.0,4.0,1,0,0,0,0,0,0,0,0,0,0,44586.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,6.0,5.0,0,0,0,0,0,1,0,0,0,0,0,9600.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,13.0,5.0,0,1,0,0,0,0,0,0,0,0,1,109039.0,young,young_mid,young_mid,mid,mid
6.0,1,1,0,20.0,11.0,0,1,0,0,0,0,0,0,0,0,1,96666.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,13.0,9.0,0,0,1,0,0,0,0,0,0,0,1,132000.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,15.0,10.0,0,1,0,0,0,0,0,0,0,0,1,167194.0,young,young_mid,young_senior,mid,senior
2.0,1,0,0,34.0,18.0,0,1,0,0,0,0,0,0,0,0,1,72301.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,6.0,5.0,0,1,0,0,0,0,0,0,0,0,1,74110.0,young,young_mid,young_mid,mid,mid
3.0,1,1,0,23.0,10.0,1,0,0,0,0,0,0,0,0,0,1,96000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,12.0,4.0,1,0,0,0,0,0,0,0,0,0,1,87231.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,8.0,3.0,0,0,0,0,0,0,0,0,1,0,1,74655.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,30.0,30.0,0,0,0,0,0,0,0,1,0,0,1,312580.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,18.0,15.0,0,0,0,0,0,0,0,0,0,0,0,37592.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,15.0,11.0,0,1,0,0,0,0,0,0,0,0,1,120000.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,1,0,10.0,10.0,0,0,1,0,0,0,0,0,0,0,1,112777.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,1,0,10.0,8.0,1,0,0,0,0,0,0,0,0,0,1,114649.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,8.0,4.0,0,0,0,0,0,0,0,1,0,0,1,130000.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,12.0,9.0,0,0,0,1,0,0,0,0,0,0,1,200000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,52.0,49.0,1,0,0,0,0,0,0,0,0,0,0,43616.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,15.0,9.0,0,1,0,0,0,0,0,0,0,0,1,88073.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,34.0,24.0,1,0,0,0,0,0,0,0,0,0,1,203540.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,14.0,10.0,1,0,0,0,0,0,0,0,0,0,0,51984.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,15.0,15.0,0,0,0,0,0,0,0,0,0,0,1,250000.0,experienced,experienced_senior,experienced_senior,senior,senior
3.0,1,1,0,32.0,24.0,1,0,0,0,0,0,0,0,0,0,1,110000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,11.0,6.0,0,1,0,0,0,0,0,0,0,0,1,261694.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,16.0,12.0,0,1,0,0,0,0,0,0,0,0,1,82802.0,young,young_mid,young_senior,mid,senior
5.0,1,1,0,18.0,10.0,0,0,0,0,0,0,0,0,0,0,1,124840.0,young,young_mid,young_senior,mid,senior
5.0,1,1,0,29.0,19.0,0,0,0,1,0,0,0,0,0,0,0,5924.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,20.0,14.0,0,1,0,0,0,0,0,0,0,0,1,210000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,10.0,5.0,0,1,0,0,0,0,0,0,0,0,0,63694.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,40.0,29.0,0,0,0,1,0,0,0,0,0,0,1,127388.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,0,0,40.0,24.0,0,0,0,0,0,0,0,0,0,0,1,117000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,41.0,34.0,1,0,0,0,0,0,0,0,0,0,1,191000.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,7.0,6.0,0,1,0,0,0,0,0,0,0,0,1,125000.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,45.0,40.0,0,0,0,0,0,0,0,0,0,0,0,48333.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,30.0,25.0,0,0,0,0,0,0,0,0,0,0,1,85925.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,8.0,5.0,0,1,0,0,0,0,0,0,0,0,1,127000.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,10.0,8.0,0,0,1,0,0,0,0,0,0,0,1,148000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,10.0,2.0,0,0,0,0,0,0,0,0,0,0,1,117879.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,10.0,6.0,0,1,0,0,0,0,0,0,0,0,1,297000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,50.0,48.0,0,0,0,0,0,0,0,0,1,0,1,144002.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,6.0,2.0,0,0,0,0,0,0,0,1,0,0,1,100000.0,experienced,experienced_junior,experienced_mid,junior,mid
4.0,1,0,0,10.0,7.0,0,0,0,0,0,1,0,0,0,0,1,181000.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,35.0,30.0,1,0,0,0,0,0,0,0,0,0,1,66592.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,9.0,4.0,0,1,0,0,0,0,0,0,0,0,0,33680.0,young,young_junior,young_mid,junior,mid
2.0,1,0,1,8.0,0.5,0,0,0,0,0,0,0,0,0,0,0,6934.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,11.0,7.0,0,1,0,0,0,0,0,0,0,0,1,149020.0,young,young_mid,young_mid,mid,mid
4.0,1,0,1,12.0,5.0,0,0,0,0,0,0,0,0,0,0,0,42962.0,young,young_mid,young_mid,mid,mid
4.0,1,0,1,20.0,3.0,0,0,0,0,0,0,0,0,0,0,0,60000.0,young,young_junior,young_senior,junior,senior
4.0,1,0,0,5.0,4.0,1,0,0,0,0,0,0,0,0,0,1,130000.0,young,young_junior,young_mid,junior,mid
3.0,1,1,0,22.0,20.0,0,0,0,0,0,0,0,0,0,0,1,170000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,16.0,14.0,0,0,0,0,0,0,0,0,0,0,1,162153.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,6.0,3.0,1,0,0,0,0,0,0,0,0,0,0,62296.0,young,young_junior,young_mid,junior,mid
